"","REGION","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"3309","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","10 cmTL","(10,20]",NA,1.77548646385284e-05,3.13203755591127e-10,1.76975635495717e-05
"3310","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","10 cmTL","(20,30]",NA,0.000413493770154618,2.09571581299456e-08,0.000144765873499059
"3311","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","10 cmTL","(30,40]",NA,0.000618755543946511,1.96686658762881e-07,0.000443493696418428
"3312","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","10 cmTL","(40,50]",NA,0,0,0
"3313","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","10 cmTL","[0,10]",NA,3.46434224529673e-05,5.96494798343719e-10,2.44232429939949e-05
"3314","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(10,15]",NA,0,0,0
"3315","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(15,20]",NA,1.77548646385284e-05,3.13203755591127e-10,1.76975635495717e-05
"3316","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(20,25]",NA,0.000195909966003755,8.90750469007707e-09,9.43795777172004e-05
"3317","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(25,30]",NA,0.000217583804150863,6.79302453684019e-09,8.24198067022739e-05
"3318","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(30,35]",NA,0.000537358564437017,1.93575510584761e-07,0.000439972170238938
"3319","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(35,40]",NA,8.13969795094947e-05,3.15029864756859e-09,5.61275213025534e-05
"3320","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(40,45]",NA,0,0,0
"3321","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(45,50]",NA,0,0,0
"3322","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus frenatus","5 cmTL","(5,10]",NA,3.46434224529673e-05,5.96494798343719e-10,2.44232429939949e-05
"3323","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","10 cmTL","(10,20]",NA,7.18382085063054e-05,1.79693369676307e-09,4.23902547381243e-05
"3324","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","10 cmTL","(20,30]",NA,9.94621756927167e-05,1.38665300634931e-09,3.72377900304154e-05
"3325","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","10 cmTL","(30,40]",NA,5.20598476038731e-05,2.70427118807137e-09,5.20026075122332e-05
"3326","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","5 cmTL","(10,15]",NA,0,0,0
"3327","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","5 cmTL","(15,20]",NA,7.18382085063054e-05,1.79693369676307e-09,4.23902547381243e-05
"3328","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","5 cmTL","(20,25]",NA,7.9615811444088e-06,4.78686672606157e-11,6.91871861406544e-06
"3329","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","5 cmTL","(25,30]",NA,9.15005945483079e-05,1.33878433908869e-09,3.6589402005071e-05
"3330","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus globiceps","5 cmTL","(30,35]",NA,5.20598476038731e-05,2.70427118807137e-09,5.20026075122332e-05
"3331","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","10 cmTL","(10,20]",NA,1.48386456955411e-05,2.18487609080969e-10,1.47813263640639e-05
"3332","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","10 cmTL","(20,30]",NA,4.1462595055131e-05,6.40528671038641e-10,2.53086679032825e-05
"3333","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","10 cmTL","(30,40]",NA,6.9554244743724e-05,1.233430133807e-09,3.51202239999548e-05
"3334","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","10 cmTL","(40,50]",NA,1.68040797467154e-05,2.80454419582899e-10,1.67467734081195e-05
"3335","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","10 cmTL","[0,10]",NA,0,0,0
"3336","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(10,15]",NA,0,0,0
"3337","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(15,20]",NA,1.48386456955411e-05,2.18487609080969e-10,1.47813263640639e-05
"3338","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(20,25]",NA,0,0,0
"3339","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(25,30]",NA,4.1462595055131e-05,6.40528671038641e-10,2.53086679032825e-05
"3340","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(30,35]",NA,5.53359947900802e-05,1.06935864576287e-09,3.27010496125563e-05
"3341","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(35,40]",NA,1.42182499536439e-05,2.005318187206e-10,1.41609257720179e-05
"3342","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(45,50]",NA,1.68040797467154e-05,2.80454419582899e-10,1.67467734081195e-05
"3343","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus niger","5 cmTL","(5,10]",NA,0,0,0
"3344","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","10 cmTL","(10,20]",NA,0.000162825101663073,1.03400883885691e-08,0.000101686225166288
"3345","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","10 cmTL","(20,30]",NA,0.000256103447757479,8.09009853248968e-09,8.99449750263442e-05
"3346","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","10 cmTL","(30,40]",NA,8.49917194380855e-05,3.16185826739874e-09,5.62304034077539e-05
"3347","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","10 cmTL","[0,10]",NA,0,0,0
"3348","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(10,15]",NA,3.55097292770568e-05,1.25281502236451e-09,3.53951270991433e-05
"3349","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(15,20]",NA,0.000127315372386016,9.16557430510237e-09,9.57370059334548e-05
"3350","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(20,25]",NA,0.000136966251810691,4.19893686295684e-09,6.4799204184595e-05
"3351","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(25,30]",NA,0.000119137195946788,3.89116166953284e-09,6.23791765698525e-05
"3352","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(30,35]",NA,7.32665668226499e-05,2.75344533489863e-09,5.24732821052641e-05
"3353","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(35,40]",NA,1.17251526154356e-05,1.36137644166702e-10,1.16678037422088e-05
"3354","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus oviceps","5 cmTL","(5,10]",NA,0,0,0
"3355","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","10 cmTL","(10,20]",NA,0,0,0
"3356","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","10 cmTL","(20,30]",NA,0,0,0
"3357","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","10 cmTL","(30,40]",NA,0,0,0
"3358","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","10 cmTL","[0,10]",NA,0,0,0
"3359","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","(10,15]",NA,0,0,0
"3360","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","(15,20]",NA,0,0,0
"3361","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","(20,25]",NA,0,0,0
"3362","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","(25,30]",NA,0,0,0
"3363","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","(30,35]",NA,0,0,0
"3364","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","(5,10]",NA,0,0,0
"3365","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus psittacus","5 cmTL","[0,5]",NA,0,0,0
"3366","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(10,20]",NA,0.000171398126414669,1.52019380531619e-08,0.00012329613965231
"3367","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(20,30]",NA,0.000981513321190304,8.73047939079854e-08,0.000295473846402664
"3368","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(30,40]",NA,0.000445207151711708,1.33174237532209e-08,0.000115401142772595
"3369","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(40,50]",NA,0.000151767493975539,2.58869223414913e-09,5.08791925461591e-05
"3370","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(50,60]",NA,0.000106866455227689,1.58465135816468e-09,3.98076796380382e-05
"3371","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(60,70]",NA,1.68885578144389e-05,2.83291042752592e-10,1.68312519662856e-05
"3372","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","[0,10]",NA,0,0,0
"3373","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(10,15]",NA,0,0,0
"3374","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(15,20]",NA,0.000171398126414669,1.52019380531619e-08,0.00012329613965231
"3375","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(20,25]",NA,0.000644356861647457,7.81888346653581e-08,0.000279622664791962
"3376","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(25,30]",NA,0.000337156459542847,8.30248773752535e-09,9.11179880019602e-05
"3377","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(30,35]",NA,0.000296507757315578,9.12263241336466e-09,9.5512472553927e-05
"3378","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(35,40]",NA,0.00014869939439613,2.96581068222513e-09,5.44592570847705e-05
"3379","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(40,45]",NA,9.59004016884783e-05,1.76663331627156e-09,4.20313373124334e-05
"3380","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(45,50]",NA,5.58670922870603e-05,8.11164974982878e-10,2.84809581120944e-05
"3381","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(5,10]",NA,0,0,0
"3382","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(50,55]",NA,5.01226849830247e-05,8.69619068343047e-10,2.94893043041549e-05
"3383","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(55,60]",NA,5.67437702446646e-05,7.87952951174579e-10,2.8070499660223e-05
"3384","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(60,65]",NA,0,0,0
"3385","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(65,70]",NA,1.68885578144389e-05,2.83291042752592e-10,1.68312519662856e-05
"3386","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","[0,5]",NA,0,0,0
"3387","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","10 cmTL","(10,20]",NA,0,0,0
"3388","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","10 cmTL","(20,30]",NA,0,0,0
"3389","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","10 cmTL","(30,40]",NA,0,0,0
"3390","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","10 cmTL","[0,10]",NA,0,0,0
"3391","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(10,15]",NA,0,0,0
"3392","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(15,20]",NA,0,0,0
"3393","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(20,25]",NA,0,0,0
"3394","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(25,30]",NA,0,0,0
"3395","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(30,35]",NA,0,0,0
"3396","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(35,40]",NA,0,0,0
"3397","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","(5,10]",NA,0,0,0
"3398","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Scarus schlegeli","5 cmTL","[0,5]",NA,0,0,0
"3399","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","10 cmTL","(10,20]",NA,0,0,0
"3400","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","10 cmTL","(20,30]",NA,0,0,0
"3401","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","10 cmTL","(30,40]",NA,0,0,0
"3402","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","10 cmTL","[0,10]",NA,0,0,0
"3403","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","(10,15]",NA,0,0,0
"3404","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","(15,20]",NA,0,0,0
"3405","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","(20,25]",NA,0,0,0
"3406","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","(30,35]",NA,0,0,0
"3407","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","(35,40]",NA,0,0,0
"3408","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","(5,10]",NA,0,0,0
"3409","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus argenteus","5 cmTL","[0,5]",NA,0,0,0
"3410","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus spinus","10 cmTL","(10,20]",NA,0,0,0
"3411","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus spinus","10 cmTL","[0,10]",NA,0,0,0
"3412","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus spinus","5 cmTL","(10,15]",NA,0,0,0
"3413","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus spinus","5 cmTL","(15,20]",NA,0,0,0
"3414","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Siganus spinus","5 cmTL","(5,10]",NA,0,0,0
"3415","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(10,20]",NA,0.000119348630847473,4.75400803907859e-09,6.89493150007931e-05
"3416","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(20,30]",NA,0.000192995495102049,6.08815295397869e-09,7.80266169584373e-05
"3417","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(30,40]",NA,0.000152505932702666,2.67730307171406e-09,5.17426620083858e-05
"3418","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(40,50]",NA,5.97205181979572e-05,8.40297983336355e-10,2.89878937374959e-05
"3419","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(50,60]",NA,0,0,0
"3420","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(60,70]",NA,0,0,0
"3421","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","(70,80]",NA,0,0,0
"3422","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","10 cmTL","[0,10]",NA,0,0,0
"3423","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(10,15]",NA,7.29409952691628e-05,2.60564923303437e-09,5.10455603655633e-05
"3424","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(15,20]",NA,4.64076355783097e-05,2.14835880604422e-09,4.63503916493078e-05
"3425","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(20,25]",NA,0.00014209946160047,4.43840497180007e-09,6.66213552233822e-05
"3426","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(25,30]",NA,5.08960335015784e-05,1.67389774652518e-09,4.09132954737843e-05
"3427","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(30,35]",NA,8.71299830918875e-05,1.65459547855734e-09,4.06767191223351e-05
"3428","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(35,40]",NA,6.53759496107781e-05,1.17053751112329e-09,3.42131189914525e-05
"3429","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(40,45]",NA,5.97205181979572e-05,8.40297983336355e-10,2.89878937374959e-05
"3430","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(45,50]",NA,0,0,0
"3431","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(5,10]",NA,0,0,0
"3432","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(50,55]",NA,0,0,0
"3433","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(55,60]",NA,0,0,0
"3434","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(60,65]",NA,0,0,0
"3435","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(65,70]",NA,0,0,0
"3436","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","(70,75]",NA,0,0,0
"3437","SAMOA",2012,6182.24365822,219,"abund_m2","priority","Variola louti","5 cmTL","[0,5]",NA,0,0,0
"3438","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_all",NA,NA,NA,NA,11.5393342266595,0.495658646517363,0.704030288068179
"3439","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Browser",0.0525395357703093,0.000188019897273929,0.013712034760528
"3440","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Detritivore",3.65011956313225,0.0686508053097417,0.262012986910462
"3441","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Excavator",3.51622663784678,0.313693205403625,0.560083212927887
"3442","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Grazer",3.25739165616404,0.0314503877083786,0.177342571618826
"3443","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_fxngrp",NA,NA,NA,"Scraper",1.06305683374616,0.0188136122895808,0.137162721938509
"3444","SAMOA",2012,6182.24365822,219,"biom_g_m2","herb_NOdetrit",NA,NA,NA,NA,7.8892146635273,0.391700091124116,0.62585948193194
"3445","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Acanthurus guttatus",NA,NA,NA,NA,NA,NA
"3446","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Acanthurus lineatus",NA,NA,NA,NA,NA,NA
"3447","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Acanthurus nigricans",NA,NA,NA,NA,NA,NA
"3448","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Acanthurus triostegus",NA,NA,NA,NA,NA,NA
"3449","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Acanthurus xanthopterus",NA,NA,NA,NA,NA,NA
"3450","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Caranx ignobilis",NA,NA,NA,NA,NA,NA
"3451","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Caranx melampygus",NA,NA,NA,NA,NA,NA
"3452","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Caranx sexfasciatus",NA,NA,NA,NA,NA,NA
"3453","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Cephalopholis argus",NA,NA,NA,NA,NA,NA
"3454","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Cheilinus fasciatus",NA,NA,NA,NA,NA,NA
"3455","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Cheilinus undulatus",NA,NA,NA,NA,NA,NA
"3456","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Chlorurus frontalis",NA,NA,NA,NA,NA,NA
"3457","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Chlorurus japanensis",NA,NA,NA,NA,NA,NA
"3458","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Chlorurus microrhinos",NA,NA,NA,NA,NA,NA
"3459","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Chlorurus spilurus/sordidus",NA,NA,NA,NA,NA,NA
"3460","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Ctenochaetus striatus",NA,NA,NA,NA,NA,NA
"3461","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Epinephelus hexagonatus",NA,NA,NA,NA,NA,NA
"3462","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Epinephelus lanceolatus",NA,NA,NA,NA,NA,NA
"3463","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Epinephelus melanostigma",NA,NA,NA,NA,NA,NA
"3464","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Epinephelus merra",NA,NA,NA,NA,NA,NA
"3465","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Hipposcarus longiceps",NA,NA,NA,NA,NA,NA
"3466","SAMOA",2012,6182.24365822,219,"max.cmTL","priority","Kyphosus cinerascens",NA,NA,NA,NA,NA,NA
